"match_variant","date","map","playlist","place","game_id"
"Team Slayer","8/22/2005 1:54:36 PM","Beaver Creek","Team Slayer","6th","282270932"
"Team Slayer BR","8/22/2005 1:44:58 PM","Burial Mounds","Team Slayer","5th","282316668"
"Team Slayer","8/22/2005 1:40:12 PM","Midship","Team Slayer","8th","282257266"
"Team Slayer","8/22/2005 1:33:02 PM","Beaver Creek","Team Slayer","5th","282239211"
"Team Slayer","8/22/2005 1:22:42 PM","Sanctuary","Team Slayer","4th","282246541"
"Team Slayer","8/22/2005 1:11:19 PM","Zanzibar","Team Slayer","7th","282232099"
"Team Snipers","8/22/2005 1:00:48 PM","Colossus","Team Slayer","7th","282221661"
"Team Slayer","8/22/2005 12:50:16 PM","Midship","Team Slayer","7th","282212563"
"Team Slayer","8/22/2005 12:43:54 PM","Zanzibar","Team Slayer","6th","282254719"
"Team Slayer","8/22/2005 12:38:40 PM","Ivory Tower","Team Slayer","5th","282244594"
"Team Slayer","8/22/2005 12:33:19 PM","Turf","Team Slayer","2nd","282198671"
"CTF Human","8/22/2005 12:22:01 PM","Colossus","Team Skirmish","5th","282189100"
"3 Plots","8/22/2005 12:15:28 PM","Midship","Team Skirmish","6th","282183767"
"Team Fiesta","8/22/2005 10:10:37 AM","Lockout","Team Training","7th","282097321"
"Team Fiesta","8/22/2005 10:07:13 AM","Ascension","Team Training","3rd","282095420"
"Team Showers","8/22/2005 10:05:04 AM","Lockout","Team Training","8th","282132005"
"Team Slayer","8/22/2005 10:03:39 AM","Warlock","Team Training","5th","282130933"
"3 Plots","8/22/2005 9:54:04 AM","Turf","Team Training","4th","282087806"
"Multi Flag CTF","8/22/2005 9:53:40 AM","Sanctuary","Team Training","4th","282087962"
"CTF Human","8/22/2005 9:51:03 AM","Beaver Creek","Team Training","5th","282122722"
"Team Slayer BR","8/22/2005 9:44:48 AM","Coagulation","Team Training","6th","282082714"
"Multi Flag CTF","8/22/2005 9:31:08 AM","Sanctuary","Team Training","3rd","282075677"
"1 Flag CTF Fast","8/22/2005 9:26:41 AM","Lockout","Team Training","5th","282073382"
"Team Swat","8/22/2005 9:19:07 AM","Lockout","Team Training","2nd","282102363"
"Team Slayer","8/22/2005 9:14:12 AM","Beaver Creek","Team Training","5th","282099757"
"Team Slayer","8/22/2005 9:01:54 AM","Sanctuary","Team Training","7th","282061499"
"Neutral Bomb BR","8/22/2005 8:55:37 AM","Coagulation","Team Training","5th","282058553"
"Team Swat","8/22/2005 8:55:06 AM","Lockout","Team Training","6th","282088659"
"Multi Bomb","8/22/2005 8:44:05 AM","Warlock","Team Training","6th","282082782"
"1 Flag CTF Fast","8/22/2005 8:42:36 AM","Ivory Tower","Team Training","5th","282081713"
"Team Slayer","8/22/2005 8:38:56 AM","Containment","Big Team Battle","12th","282051093"
"Rumble Slayer","8/22/2005 8:37:31 AM","Ivory Tower","Rumble Training","5th","282079477"
"Rumble Slayer","8/22/2005 8:27:39 AM","Sanctuary","Rumble Training","5th","282046451"
"Rumble Slayer","8/22/2005 8:17:48 AM","Midship","Rumble Training","7th","282042533"
"Team Showers","8/22/2005 8:14:46 AM","Lockout","Team Training","2nd","282067859"
"Team Rifles","8/22/2005 8:04:47 AM","Ascension","Team Training","1st","282037833"
"Team Slayer","8/22/2005 7:54:14 AM","Warlock","Team Training","5th","282034038"
"Team Slayer BR","8/22/2005 7:40:30 AM","Coagulation","Big Team Battle","2nd","282051820"
"Team Slayer","8/22/2005 7:46:38 AM","Warlock","Team Training","3rd","282031489"
"1 Flag CTF Cov","8/22/2005 7:23:48 AM","Headlong","Big Team Battle","1st","282024381"
"1 Flag CTF","8/22/2005 7:17:16 AM","Zanzibar","Team Training","5th","282022610"
"Neutral Flag","8/22/2005 7:09:30 AM","Sanctuary","Team Training","3rd","282020459"
"Team Slayer","8/22/2005 7:02:10 AM","Lockout","Team Training","1st","282018467"
"Human Slayer BR","8/22/2005 6:51:29 AM","Colossus","Team Training","1st","282033607"
"Team Slayer","8/22/2005 6:49:06 AM","Sanctuary","Team Training","5th","282015272"
"Assault BR","8/22/2005 6:40:41 AM","Burial Mounds","Team Training","5th","282029900"
"1 Flag CTF Fast","8/22/2005 6:34:13 AM","Lockout","Team Training","3rd","282011813"
"1 Flag CTF Fast","8/22/2005 6:25:39 AM","Sanctuary","Team Training","6th","282009990"
"Team Slayer","8/22/2005 6:17:46 AM","Foundation","Team Training","5th","282008361"
"Team Slayer","8/22/2005 6:06:46 AM","Foundation","Team Training","1st","282006250"
"Rumble Swat","8/22/2005 5:59:33 AM","Ivory Tower","Rumble Training","3rd","282004852"
"Team Swat","8/22/2005 5:46:15 AM","Ivory Tower","Team Training","2nd","282002557"
"Team Ball","8/22/2005 5:35:00 AM","Sanctuary","Team Training","5th","282000560"
"Team Slayer BR","8/22/2005 5:25:58 AM","Burial Mounds","Big Team Battle","15th","281999005"
"Team Slayer","8/22/2005 5:17:19 AM","Midship","Team Slayer","5th","281997673"
"Rumble Slayer","8/22/2005 5:07:47 AM","Ascension","Rumble Training","5th","281995984"
"Rumble Pistols","8/22/2005 4:57:58 AM","Lockout","Rumble Training","6th","281994544"
"Human Slayer BR","8/22/2005 4:49:01 AM","Colossus","Rumble Pit","5th","281993164"
"Rumble Slayer","8/22/2005 4:37:04 AM","Sanctuary","Rumble Pit","4th","281991284"
"Rumble Rockets","8/22/2005 4:28:16 AM","Sanctuary","Rumble Pit","6th","281990030"
"Rumble Slayer","8/22/2005 4:20:42 AM","Warlock","Rumble Pit","8th","281988803"
"Assault","8/22/2005 4:15:20 AM","Zanzibar","Team Skirmish","5th","281988025"
"Rumble Slayer","8/22/2005 4:12:52 AM","Lockout","Rumble Pit","6th","281987627"
"CTF Classic","8/22/2005 4:01:03 AM","Midship","Team Skirmish","2nd","281985894"
"Assault","8/22/2005 3:53:48 AM","Zanzibar","Team Skirmish","5th","281984700"
"Multi Flag CTF","8/22/2005 3:37:00 AM","Waterworks","Big Team Battle","2nd","281981882"
"Rumble Slayer","8/22/2005 3:24:09 AM","Warlock","Rumble Pit","5th","281979655"
"Rumble Slayer","8/22/2005 3:13:19 AM","Foundation","Rumble Pit","5th","281977876"
"Human Slayer","8/22/2005 3:03:54 AM","Beaver Creek","Rumble Pit","3rd","281976108"
"Assault","8/22/2005 2:52:20 AM","Zanzibar","Team Skirmish","2nd","281984872"
"1 Flag CTF Cov","8/22/2005 2:42:09 AM","Headlong","Big Team Battle","3rd","281972535"
"Team Slayer","8/21/2005 1:31:50 PM","Zanzibar","Team Slayer","8th","281275361"
"Team Slayer BR","8/21/2005 1:22:12 PM","Burial Mounds","Team Slayer","6th","281329664"
"Team Slayer","8/21/2005 1:17:07 PM","Lockout","Team Slayer","7th","281259294"
"Team Slayer BR","8/21/2005 1:09:31 PM","Burial Mounds","Team Slayer","4th","281250860"
"Team Rockets","8/21/2005 12:59:33 PM","Ivory Tower","Team Slayer","7th","281240449"
"Team Snipers","8/21/2005 12:53:10 PM","Sanctuary","Team Slayer","4th","281233842"
"Team Slayer","8/21/2005 12:37:12 PM","Ascension","Team Slayer","4th","281217580"
"Team Slayer","8/21/2005 12:27:36 PM","Lockout","Team Slayer","5th","281208206"
"Team Slayer","8/21/2005 12:17:01 PM","Ascension","Team Slayer","2nd","281197712"
"Rapid Assault","8/21/2005 12:06:20 PM","Warlock","Team Skirmish","1st","281187458"
"Assault BR","8/21/2005 11:57:37 AM","Burial Mounds","Team Skirmish","1st","281179399"
"Neut. Bomb Fast","8/21/2005 11:39:37 AM","Sanctuary","Team Skirmish","1st","281162857"
"1 Flag CTF Fast","8/21/2005 11:28:30 AM","Turf","Team Skirmish","6th","281152783"
"Neut. Bomb Fast","8/21/2005 9:52:21 AM","Warlock","Team Skirmish","1st","281079153"
"Multi Flag CTF","8/21/2005 9:39:44 AM","Sanctuary","Team Skirmish","1st","281071090"
"Team Slayer","8/21/2005 8:19:20 AM","Warlock","Team Slayer","2nd","281028143"
"Team Slayer","8/21/2005 8:11:58 AM","Foundation","Team Slayer","2nd","281025011"
"Team Slayer","8/21/2005 8:03:52 AM","Turf","Team Slayer","4th","281021566"
"Team Slayer","8/21/2005 7:56:14 AM","Ivory Tower","Team Slayer","1st","281018566"
"Team Slayer","8/21/2005 7:47:27 AM","Zanzibar","Team Slayer","6th","281015330"
"Team Slayer","8/21/2005 7:33:55 AM","Turf","Team Slayer","8th","281010453"
"CTF Classic","8/21/2005 7:16:24 AM","Warlock","Double Team","3rd","281004605"
"2v2 Slayer","8/21/2005 7:03:36 AM","Midship","Double Team","3rd","281000778"
"CTF Human","8/21/2005 6:54:15 AM","Beaver Creek","Double Team","1st","281018264"
"Team Slayer","8/21/2005 6:50:40 AM","Sanctuary","Team Slayer","4th","280997315"
"Team Slayer","8/21/2005 6:39:24 AM","Warlock","Team Slayer","4th","280994376"
"Team Slayer","8/21/2005 6:32:17 AM","Zanzibar","Team Slayer","8th","280992977"
"Team Slayer BR","8/21/2005 6:19:54 AM","Burial Mounds","Team Slayer","3rd","280989735"
"CTF Human","8/21/2005 6:06:15 AM","Beaver Creek","Team Skirmish","2nd","280986628"
"3 Plots","8/21/2005 4:54:20 AM","Turf","Team Skirmish","3rd","280973226"
"1 Flag CTF Fast","8/21/2005 4:44:35 AM","Ivory Tower","Team Skirmish","1st","280971146"
"Rapid Assault","8/21/2005 4:37:42 AM","Sanctuary","Team Skirmish","3rd","280970010"
"1 Flag CTF","8/21/2005 4:26:02 AM","Sanctuary","Team Skirmish","4th","280967776"
"Team Slayer","8/20/2005 1:51:06 PM","Lockout","Team Slayer","3rd","280227882"
"Team Slayer","8/20/2005 1:02:13 PM","Ascension","Team Slayer","1st","280177212"
"Team Slayer","8/20/2005 12:48:38 PM","Ascension","Team Slayer","4th","280163908"
"Team Slayer","8/20/2005 12:47:21 PM","Zanzibar","Team Slayer","6th","280162550"
"Team Slayer","8/20/2005 12:34:16 PM","Turf","Team Slayer","7th","280149728"
"Team Swords","8/20/2005 12:25:31 PM","Lockout","Team Slayer","6th","280141396"
"Team Slayer","8/20/2005 12:17:08 PM","Sanctuary","Team Slayer","7th","280133424"
"Team Slayer","8/20/2005 12:06:06 PM","Sanctuary","Team Slayer","3rd","280188075"
"Team Slayer","8/20/2005 11:53:01 AM","Ivory Tower","Team Slayer","3rd","280168805"
"Team Slayer","8/20/2005 12:01:11 PM","Ivory Tower","Team Slayer","7th","280118605"
"Human Slayer","8/20/2005 11:50:17 AM","Beaver Creek","Rumble Pit","2nd","280108819"
"Rumble Rifles","8/20/2005 11:39:35 AM","Burial Mounds","Rumble Pit","3rd","280099391"
"Team Slayer BR","8/20/2005 8:14:54 AM","Burial Mounds","Team Slayer","5th","279958357"
"Team Slayer","8/20/2005 8:04:53 AM","Sanctuary","Team Slayer","3rd","279953477"
"Team Slayer","8/20/2005 7:53:29 AM","Ascension","Team Slayer","7th","279948633"
"Team Snipers","8/20/2005 7:44:17 AM","Ascension","Team Slayer","6th","279945108"
"Human Slayer BR","8/20/2005 7:35:02 AM","Colossus","Team Slayer","3rd","279941524"
"Human Slayer","8/20/2005 7:22:41 AM","Beaver Creek","Rumble Pit","2nd","279937127"
"Rumble Slayer","8/20/2005 4:16:26 AM","Warlock","Rumble Pit","3rd","279893953"
"Rumble Slayer","8/20/2005 4:04:31 AM","Sanctuary","Rumble Pit","1st","279891553"
"Oddball","8/19/2005 10:14:11 AM","Warlock","Rumble Pit","6th","278963032"
"Rumble Slayer","8/19/2005 10:04:56 AM","Warlock","Rumble Pit","5th","278957761"
"Rumble Slayer","8/19/2005 9:55:04 AM","Turf","Rumble Pit","4th","278952184"
"Rumble Slayer","8/19/2005 9:48:32 AM","Ivory Tower","Rumble Pit","3rd","278948493"
"Team Slayer","8/19/2005 9:37:29 AM","Beaver Creek","Team Slayer","5th","278942581"
"CTF Human","8/19/2005 9:27:14 AM","Colossus","Team Skirmish","3rd","278971411"
"1 Flag CTF","8/19/2005 9:08:37 AM","Zanzibar","Team Skirmish","2nd","278960089"
"Multi Flag CTF","8/19/2005 9:04:10 AM","Containment","Big Team Battle","4th","278925898"
"1 Flag CTF","8/19/2005 8:49:09 AM","Zanzibar","Big Team Battle","9th","278919084"
"Multi Flag CTF","8/19/2005 8:34:05 AM","Waterworks","Big Team Battle","4th","278912639"
"Land Grab","8/19/2005 8:24:26 AM","Zanzibar","Big Team Battle","5th","278908660"
"Neutral Bomb BR","8/19/2005 8:19:17 AM","Coagulation","Big Team Battle","9th","278906794"
"Multi Flag CTF","8/19/2005 8:04:43 AM","Containment","Big Team Battle","3rd","278901250"
"Human Slayer BR","8/19/2005 8:01:48 AM","Colossus","Rumble Pit","6th","278900222"
"Covenant Slayer","8/19/2005 7:51:42 AM","Ivory Tower","Rumble Pit","6th","278896690"
"Rumble Slayer","8/19/2005 7:42:24 AM","Warlock","Rumble Pit","3rd","278893563"
"Rumble Pistols","8/19/2005 7:32:30 AM","Turf","Rumble Pit","7th","278890632"
"Human Slayer BR","8/19/2005 6:01:07 AM","Colossus","Rumble Pit","5th","278868469"
"Rumble Slayer","8/19/2005 5:55:25 AM","Foundation","Rumble Pit","8th","278867404"
"Rumble Slayer","8/19/2005 5:45:05 AM","Midship","Rumble Pit","3rd","278865456"
"Rumble Slayer","8/19/2005 5:37:28 AM","Lockout","Rumble Pit","5th","278864081"
"Rumble Slayer","8/19/2005 5:30:53 AM","Foundation","Rumble Pit","2nd","278863051"
"Team Snipers","8/19/2005 5:18:27 AM","Colossus","Team Slayer","3rd","278860661"
"Rumble Slayer","8/19/2005 5:09:01 AM","Foundation","Rumble Pit","3rd","278859005"
"Rumble Pistols","8/19/2005 4:55:14 AM","Lockout","Rumble Pit","7th","278856734"
"Rumble Slayer","8/19/2005 4:45:34 AM","Turf","Rumble Pit","3rd","278855325"
"Rumble Slayer","8/19/2005 4:34:02 AM","Lockout","Rumble Pit","4th","278853385"
"Team Slayer","8/19/2005 4:21:13 AM","Ivory Tower","Team Training","4th","278851146"
"Team Slayer","8/19/2005 4:07:39 AM","Zanzibar","Team Training","1st","278848961"
"Team Slayer","8/19/2005 3:54:40 AM","Turf","Team Training","5th","278846501"
"Team Swat","8/19/2005 3:46:41 AM","Ivory Tower","Team Training","2nd","278845136"
"1 Flag CTF","8/19/2005 3:36:52 AM","Zanzibar","Team Training","5th","278843241"
"Team Brutes","8/19/2005 3:32:34 AM","Midship","Team Training","7th","278842377"
"Team Slayer BR","8/19/2005 3:20:03 AM","Burial Mounds","Team Training","5th","278851192"
"King","8/19/2005 3:10:47 AM","Foundation","Rumble Pit","2nd","278838016"
"Team Slayer","8/18/2005 2:00:59 PM","Lockout","Team Slayer","2nd","278160720"
"Team Rockets","8/18/2005 1:50:40 PM","Turf","Team Slayer","6th","278150941"
"Team Slayer","8/18/2005 1:46:37 PM","Ivory Tower","Team Slayer","4th","278147031"
"Team Slayer","8/18/2005 1:34:08 PM","Turf","Team Slayer","7th","278135165"
"Team Swords","8/18/2005 1:24:21 PM","Lockout","Team Slayer","5th","278126049"
"Team Slayer","8/18/2005 1:15:45 PM","Ivory Tower","Team Slayer","2nd","278118007"
"Team Slayer","8/18/2005 1:06:20 PM","Ivory Tower","Team Slayer","8th","278109705"
"Rumble Slayer","8/18/2005 9:43:12 AM","Ascension","Rumble Pit","8th","277962381"
"Rumble Slayer","8/18/2005 9:30:33 AM","Turf","Rumble Pit","8th","277955605"
"Human Slayer BR","8/18/2005 9:23:10 AM","Colossus","Rumble Pit","5th","277951912"
"Human Slayer BR","8/18/2005 9:10:33 AM","Colossus","Team Slayer","4th","277945714"
"Team Slayer","8/18/2005 8:57:51 AM","Lockout","Team Slayer","5th","277939894"
"Team Slayer BR","8/18/2005 8:49:41 AM","Burial Mounds","Team Slayer","4th","277936254"
"Rumble Swords","8/18/2005 8:38:20 AM","Beaver Creek","Rumble Pit","4th","277932347"
"Rumble Slayer","8/18/2005 8:29:12 AM","Midship","Rumble Pit","7th","277927837"
"Rumble Slayer","8/18/2005 8:22:49 AM","Warlock","Rumble Pit","6th","277925414"
"Rumble Slayer","8/18/2005 8:16:45 AM","Warlock","Rumble Pit","7th","277923134"
"Rumble Slayer","8/18/2005 8:07:30 AM","Warlock","Rumble Pit","6th","277919810"
"Rumble Slayer","8/18/2005 7:59:27 AM","Sanctuary","Rumble Pit","8th","277917059"
"Oddball","8/18/2005 7:53:31 AM","Turf","Rumble Pit","6th","277915117"
"Rumble Slayer","8/18/2005 7:44:10 AM","Ascension","Rumble Pit","8th","277912180"
